open;high;low;close;volume;marketCap;timestamp
8.4509296417;9.2225904465;8.1749000549;8.9365501404;24662.6;17873100;"2017-01-07T00:00:00.000Z"
8.9367904663;9.5564203262;8.6297101974;8.9346504211;16165.8;17869300;"2017-01-08T00:00:00.000Z"
8.9413995743;10.9651002884;8.6958398819;10.352399826;36652.6;20704800;"2017-01-09T00:00:00.000Z"
10.3479003906;10.3576002121;9.6126003265;9.7567996979;25334.3;19513600;"2017-01-10T00:00:00.000Z"
9.7571001053;9.9726104736;8.7316102982;9.172249794;25141.1;18344500;"2017-01-11T00:00:00.000Z"
9.1669998169;9.4851102829;8.6403799057;8.913649559;12618.7;17827300;"2017-01-12T00:00:00.000Z"
9.296959877;9.4743900299;8.8305101395;8.8551301956;9920.56;17710260;"2017-01-13T00:00:00.000Z"
8.8620700836;9.3674497604;8.739689827;8.7828798294;7079.57;17565760;"2017-01-14T00:00:00.000Z"
8.7804899216;9.2226295471;8.3801803589;9.2223796844;26564.4;18444760;"2017-01-15T00:00:00.000Z"
9.2221403122;9.3725595474;8.6449203491;8.9281997681;6452.15;17856400;"2017-01-16T00:00:00.000Z"
8.9301300049;9.6494703293;8.9211997986;9.434510231;8466.82;18869020;"2017-01-17T00:00:00.000Z"
9.4386501312;9.4532899857;8.7612400055;9.3355302811;6159.64;18671060;"2017-01-18T00:00:00.000Z"
9.3605499268;9.4066495895;8.8473501205;9.0686397552;2259.88;18137280;"2017-01-19T00:00:00.000Z"
9.0669403076;9.2298498154;8.6655702591;8.6673002243;5222.01;17334600;"2017-01-20T00:00:00.000Z"
8.6671800613;9.4146203995;8.6671800613;9.2456102371;13545.9;18491220;"2017-01-21T00:00:00.000Z"
8.9226303101;9.3279495239;8.7972898483;9.06153965;12064.1;18123080;"2017-01-22T00:00:00.000Z"
9.0643196106;9.4567899704;8.9689102173;9.4567899704;3602.82;18913580;"2017-01-23T00:00:00.000Z"
9.4494800568;9.4790697098;9.1108703613;9.15487957;4525.18;18309760;"2017-01-24T00:00:00.000Z"
9.1564798355;9.9709100723;9.0554103851;9.8757295609;36105.4;19751460;"2017-01-25T00:00:00.000Z"
9.8810997009;10.046500206;9.438750267;9.7849702835;24697;19569940;"2017-01-26T00:00:00.000Z"
9.7851495743;9.9752502441;9.3386297226;9.9743404388;3721.41;19948680;"2017-01-27T00:00:00.000Z"
9.9737501144;11.630399704;9.2185001373;9.5023403168;5594.36;19004680;"2017-01-28T00:00:00.000Z"
9.502409935;9.9315099716;9.4797296524;9.751709938;6854.7;19503420;"2017-01-29T00:00:00.000Z"
9.7540102005;10.0853996277;9.5768299103;9.9511804581;9870.89;19902360;"2017-01-30T00:00:00.000Z"
9.949259758;10.1169996262;9.6604995728;9.8829498291;7739.78;19765900;"2017-01-31T00:00:00.000Z"
9.8839302063;10.0972003937;9.7537002563;10.0721998215;6770.49;20144400;"2017-02-01T00:00:00.000Z"
9.8255901337;12.6286001205;9.5232400894;12.5121002197;5869.35;25024200;"2017-02-02T00:00:00.000Z"
12.7821998596;12.8558998108;9.4476203918;9.7706403732;12997;19541280;"2017-02-03T00:00:00.000Z"
9.7782001495;10.3077001572;9.5873403549;10.2644996643;8164.63;20529000;"2017-02-04T00:00:00.000Z"
10.26720047;10.2676000595;9.9164400101;9.9551296234;3430.94;19910260;"2017-02-05T00:00:00.000Z"
9.963760376;10.279999733;9.9628696442;10.2082004547;7093.16;20416400;"2017-02-06T00:00:00.000Z"
10.2166996002;10.2339000702;8.955450058;9.7175102234;22300.6;19435020;"2017-02-07T00:00:00.000Z"
9.7230300903;10.2433996201;9.6578197479;10.1438999176;6065.82;20287800;"2017-02-08T00:00:00.000Z"
10.1503000259;10.1878995895;9.0574703217;9.3380498886;30854.7;18676100;"2017-02-09T00:00:00.000Z"
9.3226003647;9.6370697021;9.0042495728;9.055390358;10635.4;18110780;"2017-02-10T00:00:00.000Z"
9.0541200638;9.183839798;8.565990448;9.1522102356;32181.5;18304420;"2017-02-11T00:00:00.000Z"
9.1470003128;9.1942901611;8.4376602173;9.1072998047;13684.1;18214600;"2017-02-12T00:00:00.000Z"
9.1032304764;9.3388595581;6.7807202339;7.8125600815;106000;15625120;"2017-02-13T00:00:00.000Z"
7.8188700676;8.9282302856;7.5585699081;8.388420105;88659.4;16776840;"2017-02-14T00:00:00.000Z"
8.3969802856;11.1332998276;8.1662502289;10.5889997482;114028;21178000;"2017-02-15T00:00:00.000Z"
10.5894002914;10.5937004089;9.7730903625;10.2116003036;31202.9;20423200;"2017-02-16T00:00:00.000Z"
10.2081003189;10.2222995758;9.1248998642;9.8104095459;27481.9;19620820;"2017-02-17T00:00:00.000Z"
9.8164997101;10.0248003006;9.0998697281;9.5358695984;18526.7;19071740;"2017-02-18T00:00:00.000Z"
9.5415096283;9.7889995575;9.0370502472;9.3213701248;25546.5;18642740;"2017-02-19T00:00:00.000Z"
9.3291196823;9.8916196823;9.1177501678;9.5143499374;16679.7;19028700;"2017-02-20T00:00:00.000Z"
9.5134897232;9.5134897232;9.0859804153;9.1408996582;13729.2;18281800;"2017-02-21T00:00:00.000Z"
9.1395797729;9.4710102081;9.0844202042;9.4688301086;954.76;18937660;"2017-02-22T00:00:00.000Z"
9.4712200165;9.7547197342;9.1731996536;9.1731996536;31161.8;18346400;"2017-02-23T00:00:00.000Z"
9.1856098175;9.7479200363;8.761639595;9.547419548;13563.7;19094840;"2017-02-24T00:00:00.000Z"
9.5305500031;9.5359802246;7.0428500175;9.0568504333;27828;18113700;"2017-02-25T00:00:00.000Z"
9.0567598343;9.43887043;8.6984500885;9.4373903275;24348.6;18874780;"2017-02-26T00:00:00.000Z"
9.4093999863;9.4842596054;8.7883300781;9.4462299347;21917;18892460;"2017-02-27T00:00:00.000Z"
9.4537696838;9.5888900757;9.2220001221;9.4925804138;26945.7;18985160;"2017-02-28T00:00:00.000Z"
9.4945297241;10.130900383;9.1529798508;9.8245296478;30977.5;19649060;"2017-03-01T00:00:00.000Z"
9.8384199142;11.0064001083;9.5770101547;10.367099762;72753.4;20734200;"2017-03-02T00:00:00.000Z"
10.3648004532;11.1082000732;10.3648004532;10.5670995712;55854.8;21134200;"2017-03-03T00:00:00.000Z"
10.5722999573;10.8964996338;10.5451002121;10.5523996353;20115.1;21104800;"2017-03-04T00:00:00.000Z"
10.5502996445;10.8016004562;10.3964004517;10.4168996811;5273.09;20833800;"2017-03-05T00:00:00.000Z"
10.4166002274;10.6595001221;9.590180397;10.1177997589;57729.4;20235600;"2017-03-06T00:00:00.000Z"
10.0107002258;10.405500412;9.9448795319;10.2075996399;10720.9;20415200;"2017-03-07T00:00:00.000Z"
10.2079000473;10.226099968;9.6504402161;9.6684904099;23461.8;19336980;"2017-03-08T00:00:00.000Z"
9.6263999939;9.6758899689;9.1643896103;9.3811998367;13277.2;18762400;"2017-03-09T00:00:00.000Z"
9.3861103058;10.0883998871;9.1638898849;9.5377197266;22837.2;19075440;"2017-03-10T00:00:00.000Z"
9.5380601883;9.9914102554;9.1809396744;9.3245601654;14295.6;18649120;"2017-03-11T00:00:00.000Z"
9.3290100098;10.5580997467;8.9786500931;10.5408000946;71544.8;21081600;"2017-03-12T00:00:00.000Z"
10.5706996918;10.5719995499;9.2071895599;9.4059000015;350972;18811800;"2017-03-13T00:00:00.000Z"
9.4066200256;14.0288000107;9.299659729;13.8536996841;747596;27707400;"2017-03-14T00:00:00.000Z"
13.595199585;16.8057994843;12.4841003418;16.129699707;1028240;32259400;"2017-03-15T00:00:00.000Z"
15.782500267;16.9953994751;13.3937997818;14.8879003525;694191;29775800;"2017-03-16T00:00:00.000Z"
14.8474998474;15.6898002625;13.7576999664;15.2409000397;281278;30481800;"2017-03-17T00:00:00.000Z"
15.3094997406;15.4197998047;12.9247999191;12.9315004349;140786;25863000;"2017-03-18T00:00:00.000Z"
12.8389997482;16.3405990601;12.8389997482;15.5137996674;252154;31027600;"2017-03-19T00:00:00.000Z"
15.5009002686;15.6000003815;14.4427995682;14.9673995972;144187;29934800;"2017-03-20T00:00:00.000Z"
14.972700119;15.9549999237;14.548500061;15.9549999237;137861;31910000;"2017-03-21T00:00:00.000Z"
15.9566001892;17.0165996552;15.5176000595;16.2875995636;278507;32575200;"2017-03-22T00:00:00.000Z"
16.2936992645;16.5393009186;15.0935001373;15.8280000687;102098;31656000;"2017-03-23T00:00:00.000Z"
15.8278999329;15.8376998901;14.1448001862;14.1448001862;178000;28289600;"2017-03-24T00:00:00.000Z"
14.1843996048;15.1229000092;14.129699707;14.8020000458;95753.4;29604000;"2017-03-25T00:00:00.000Z"
14.804400444;15.5222997665;14.1294002533;14.7251996994;82445.8;29450400;"2017-03-26T00:00:00.000Z"
14.9263000488;15.8711996078;14.774600029;15.6202001572;64660.8;31240400;"2017-03-27T00:00:00.000Z"
15.0691995621;17.0331993103;14.8705997467;17.0312004089;194015;34062400;"2017-03-28T00:00:00.000Z"
17.0263004303;20.3313007355;16.0935993195;19.6566009521;481593;39313200;"2017-03-29T00:00:00.000Z"
19.6674003601;22.1098995209;19.0874996185;21.2285003662;436221;42457000;"2017-03-30T00:00:00.000Z"
21.8805007935;21.8805007935;17.0189990997;19.4200000763;289180;38840000;"2017-03-31T00:00:00.000Z"
19.4288005829;19.580499649;17.8120002747;19.1422996521;156350;38284600;"2017-04-01T00:00:00.000Z"
19.1431007385;19.9647006989;18.563999176;19.5067996979;93276.1;39013600;"2017-04-02T00:00:00.000Z"
19.5331001282;19.9661998749;17.6592998505;19.1233005524;118970;38246600;"2017-04-03T00:00:00.000Z"
19.1566009521;19.1566009521;16.2527999878;18.1861000061;173187;36372200;"2017-04-04T00:00:00.000Z"
18.1956005096;18.7705993652;15.8465995789;17.8747997284;398962;35749600;"2017-04-05T00:00:00.000Z"
17.8817005157;18.8027000427;16.839799881;17.6893005371;79942.9;35378600;"2017-04-06T00:00:00.000Z"
17.6459999084;18.621099472;17.4237995148;17.4267997742;51905.1;34853600;"2017-04-07T00:00:00.000Z"
17.4020996094;17.9825000763;16.9990997314;17.1450996399;65078;34290200;"2017-04-08T00:00:00.000Z"
17.1944999695;17.4393997192;16.5312004089;17.3668994904;55054.5;34733800;"2017-04-09T00:00:00.000Z"
17.3682994843;17.3682994843;16.3505001068;16.3726997375;59611.8;32745400;"2017-04-10T00:00:00.000Z"
16.3782997131;17.9479999542;16.2471008301;16.7679004669;61409.7;33535800;"2017-04-11T00:00:00.000Z"
16.7884998322;17.2113990784;16.3694992065;17.0484008789;27470.9;34096800;"2017-04-12T00:00:00.000Z"
17.0415992737;17.7120990753;16.4494991302;16.9458999634;108470;33891800;"2017-04-13T00:00:00.000Z"
16.9384002686;17.3668003082;16.6553993225;17.1236991882;70463.8;34247400;"2017-04-14T00:00:00.000Z"
17.113899231;17.4668998718;16.551700592;17.1798992157;36373.3;34359800;"2017-04-15T00:00:00.000Z"
17.1849002838;17.7549991608;16.9559001923;17.5468006134;49715.6;35093600;"2017-04-16T00:00:00.000Z"
17.5326004028;17.7231006622;16.9678001404;17.698299408;76191.5;35396600;"2017-04-17T00:00:00.000Z"
17.7387008667;17.7506008148;16.572599411;17.2777996063;109673;34555600;"2017-04-18T00:00:00.000Z"
17.2870006561;17.4787006378;16.4902000427;17.2910003662;87797.3;34582000;"2017-04-19T00:00:00.000Z"
17.2959003448;20.489900589;16.4766998291;19.4829998016;637035;38966000;"2017-04-20T00:00:00.000Z"
19.491399765;23.9232006073;19.0697994232;21.4806003571;695362;42961200;"2017-04-21T00:00:00.000Z"
