open;high;low;close;volume;marketCap;timestamp
192.4609985352;214.4149932861;189.5299987793;194.3840026855;9540220;388768000;"2018-01-05T00:00:00.000Z"
194.7070007324;195.1920013428;170.43800354;184.2449951172;14394700;368490000;"2018-01-06T00:00:00.000Z"
184.029006958;195.9759979248;184.0130004883;191.6109924316;18728000;383222000;"2018-01-07T00:00:00.000Z"
191.6320037842;214.6629943848;185.5540008545;214.6629943848;16054100;429326000;"2018-01-08T00:00:00.000Z"
214.2899932861;350.9049987793;196.0299987793;231.8249969482;38671000;463650000;"2018-01-09T00:00:00.000Z"
232.8399963379;251.9799957275;204.3150024414;217.925994873;15959700;435852000;"2018-01-10T00:00:00.000Z"
217.6020050049;220.0410003662;187.2949981689;190.2449951172;10724500;380490000;"2018-01-11T00:00:00.000Z"
193.3439941406;211.300994873;189.6900024414;205.6560058594;10826100;411312000;"2018-01-12T00:00:00.000Z"
205.233001709;290.3659973145;205.233001709;233.9720001221;24909500;467944000;"2018-01-13T00:00:00.000Z"
233.7109985352;236.824005127;194.1499938965;216.8549957275;7776240;433710000;"2018-01-14T00:00:00.000Z"
216.5890045166;221.6159973145;191.2720031738;196.9790039063;7760820;393958000;"2018-01-15T00:00:00.000Z"
197.43699646;197.6219940186;148.220993042;183.0729980469;11391800;366146000;"2018-01-16T00:00:00.000Z"
181.7989959717;186.1909942627;135.408996582;176.56300354;12630100;353126000;"2018-01-17T00:00:00.000Z"
178.0899963379;205.8480072021;167.9579925537;182.0149993896;8602920;364030000;"2018-01-18T00:00:00.000Z"
180.6629943848;186.8000030518;176.8399963379;180.1730041504;5699460;360346000;"2018-01-19T00:00:00.000Z"
181.75;235.6620025635;181.75;208.5570068359;5032470;417114000;"2018-01-20T00:00:00.000Z"
209.4770050049;209.4770050049;182.7940063477;187.3399963379;3901840;374680000;"2018-01-21T00:00:00.000Z"
189.06199646;192.5709991455;165.7480010986;181.3719940186;7103040;362744000;"2018-01-22T00:00:00.000Z"
179.8209991455;200.3339996338;168.5059967041;188.8950042725;10011200;377790000;"2018-01-23T00:00:00.000Z"
188.3719940186;191.5670013428;175.4579925537;186.6809997559;7644500;373362000;"2018-01-24T00:00:00.000Z"
188.5229949951;219.3699951172;184.0749969482;211.4140014648;8896000;422828000;"2018-01-25T00:00:00.000Z"
210.1940002441;282.858001709;209.7070007324;257.7579956055;33885900;515516000;"2018-01-26T00:00:00.000Z"
253.6260070801;255.9349975586;228.8789978027;231.2070007324;12693000;462414000;"2018-01-27T00:00:00.000Z"
231.2109985352;246.0209960938;228.9790039063;240.2980041504;10589100;480596000;"2018-01-28T00:00:00.000Z"
240.328994751;242.3079986572;221.3730010986;228.4759979248;8605110;456952000;"2018-01-29T00:00:00.000Z"
228.6410064697;271.8540039063;215.2660064697;229.4629974365;20256300;458926000;"2018-01-30T00:00:00.000Z"
229.4120025635;252.3869934082;207.3430023193;234.9980010986;19918100;469996000;"2018-01-31T00:00:00.000Z"
234.7480010986;295.3909912109;229.9340057373;259.0350036621;36798700;518070000;"2018-02-01T00:00:00.000Z"
257.0480041504;491.3320007324;240.7350006104;462.4289855957;295958016;924858000;"2018-02-02T00:00:00.000Z"
462.9230041504;462.9230041504;337.6109924316;385.8930053711;139639008;771786000;"2018-02-03T00:00:00.000Z"
382.7929992676;405.7319946289;317.9849853516;333.5490112305;86159000;667098000;"2018-02-04T00:00:00.000Z"
326.1659851074;329.3949890137;187.7590026855;210.533996582;24027900;421068000;"2018-02-05T00:00:00.000Z"
210.8099975586;219.1280059814;161.0930023193;215.8979949951;14487700;431796000;"2018-02-06T00:00:00.000Z"
216.1519927979;285.4540100098;200.858001709;285.4540100098;22374900;570908000;"2018-02-07T00:00:00.000Z"
288.5450134277;302.2369995117;270.0419921875;290.766998291;25517900;581534000;"2018-02-08T00:00:00.000Z"
291.5239868164;309.0809936523;275.016998291;280.5660095215;1108400;561132000;"2018-02-09T00:00:00.000Z"
280.5809936523;284.1210021973;239.4290008545;246.6519927979;14256500;493304000;"2018-02-10T00:00:00.000Z"
246.5690002441;251.0070037842;218.7019958496;225.8359985352;5787610;451672000;"2018-02-11T00:00:00.000Z"
226.9680023193;250.4869995117;226.9680023193;235.3159942627;7521400;470632000;"2018-02-12T00:00:00.000Z"
236.8520050049;240.7850036621;221.1100006104;222.8269958496;5242110;445654000;"2018-02-13T00:00:00.000Z"
222.3950042725;269.8429870605;218.1750030518;240.9060058594;13226400;481812000;"2018-02-14T00:00:00.000Z"
240.033996582;252.8249969482;233.2510070801;243.7559967041;8413630;487512000;"2018-02-15T00:00:00.000Z"
242.6369934082;246.4579925537;234.6100006104;244.345993042;5697400;488692000;"2018-02-16T00:00:00.000Z"
244.1069946289;250.1560058594;239.8910064697;243.578994751;5858000;487158000;"2018-02-17T00:00:00.000Z"
244.300994873;352.1310119629;244.300994873;321.8280029297;101793000;643656000;"2018-02-18T00:00:00.000Z"
319.1669921875;325.1010131836;287.9429931641;308.8160095215;25481500;617632000;"2018-02-19T00:00:00.000Z"
307.8110046387;322.4710083008;266.7820129395;315.1449890137;21428600;630290000;"2018-02-20T00:00:00.000Z"
320.5109863281;369.4599914551;289.4230041504;314.4769897461;147724992;628954000;"2018-02-21T00:00:00.000Z"
314.1369934082;334.9849853516;301.8999938965;314.4849853516;76170000;628970000;"2018-02-22T00:00:00.000Z"
318.3330078125;375.0820007324;311.6560058594;368.5469970703;66226500;737094000;"2018-02-23T00:00:00.000Z"
368.091003418;395.8460083008;351.2470092773;361.4540100098;61060800;722908000;"2018-02-24T00:00:00.000Z"
367.157989502;417.1019897461;336.9939880371;404.8320007324;56613900;809664000;"2018-02-25T00:00:00.000Z"
404.5539855957;430.1719970703;392.7369995117;409.7919921875;45753000;819584000;"2018-02-26T00:00:00.000Z"
411.3739929199;497.7139892578;400.7189941406;493.1300048828;60874900;986260000;"2018-02-27T00:00:00.000Z"
493.7449951172;597.6580200195;483.1470031738;555.4370117188;132048000;1110874000;"2018-02-28T00:00:00.000Z"
560.7379760742;596.8530273438;501.5369873047;503.4760131836;85953104;1006952000;"2018-03-01T00:00:00.000Z"
491.5440063477;534.6690063477;470.4970092773;493.2940063477;69410200;986588000;"2018-03-02T00:00:00.000Z"
489.3399963379;549.9849853516;430.9400024414;504.9840087891;76826496;1009968000;"2018-03-03T00:00:00.000Z"
497.6350097656;543.3790283203;484.316986084;484.575012207;51848100;969150000;"2018-03-04T00:00:00.000Z"
488.0989990234;506.5249938965;483.200012207;490.2539978027;27392800;980508000;"2018-03-05T00:00:00.000Z"
496.3269958496;522.257019043;477.9800109863;480.2250061035;71034304;960450000;"2018-03-06T00:00:00.000Z"
479.5639953613;492.5539855957;395.6900024414;414.9509887695;41197000;829902000;"2018-03-07T00:00:00.000Z"
412.2380065918;415.5429992676;329.9280090332;329.9280090332;20584100;659856000;"2018-03-08T00:00:00.000Z"
328.9530029297;380.5629882813;274.7600097656;380.5629882813;25798900;761126000;"2018-03-09T00:00:00.000Z"
379.2120056152;390.050994873;341.4230041504;341.4230041504;19341300;682846000;"2018-03-10T00:00:00.000Z"
340.2219848633;371.4280090332;330.174987793;358.1189880371;9846230;716238000;"2018-03-11T00:00:00.000Z"
358.1109924316;366.6140136719;323.9379882813;340.7780151367;43148100;681556000;"2018-03-12T00:00:00.000Z"
339.5350036621;348.2109985352;321.9979858398;327.1560058594;9458830;654312000;"2018-03-13T00:00:00.000Z"
327.1159973145;344.5870056152;278.6340026855;330.1539916992;26308200;660308000;"2018-03-14T00:00:00.000Z"
330.7690124512;423.058013916;330.2770080566;365.7380065918;93141504;731476000;"2018-03-15T00:00:00.000Z"
362.7590026855;420.3439941406;362.7590026855;406.8710021973;70182896;813742000;"2018-03-16T00:00:00.000Z"
407.7749938965;409.4309997559;358.6369934082;365.0209960938;33841500;730042000;"2018-03-17T00:00:00.000Z"
363.5520019531;363.5520019531;285.6640014648;348.9070129395;29796100;697814000;"2018-03-18T00:00:00.000Z"
346.6820068359;359.175994873;338.1340026855;347.0629882813;25688500;694126000;"2018-03-19T00:00:00.000Z"
351.2739868164;361.6199951172;338.9920043945;357.1679992676;24961900;714336000;"2018-03-20T00:00:00.000Z"
357.4379882813;388.4949951172;355.2359924316;374.1170043945;32709600;748234000;"2018-03-21T00:00:00.000Z"
373.8129882813;381.2869873047;355.3800048828;358.1220092773;30218500;716244000;"2018-03-22T00:00:00.000Z"
358.8540039063;362.441986084;341.2650146484;352.8840026855;23728600;705768000;"2018-03-23T00:00:00.000Z"
356.4949951172;356.699005127;340.1329956055;344.7479858398;21944700;689496000;"2018-03-24T00:00:00.000Z"
341.3049926758;343.191986084;328.9100036621;331.6679992676;18596100;663336000;"2018-03-25T00:00:00.000Z"
330.7560119629;362.7510070801;311.7760009766;335.3569946289;46451600;670714000;"2018-03-26T00:00:00.000Z"
331.8359985352;332.0320129395;305.425994873;305.4530029297;20838400;610906000;"2018-03-27T00:00:00.000Z"
305.4410095215;310.6090087891;293.5;294.0360107422;20066900;588072000;"2018-03-28T00:00:00.000Z"
293.9620056152;296.217010498;239.1679992676;242.0839996338;16066700;484168000;"2018-03-29T00:00:00.000Z"
241.1970062256;256.0260009766;222.31300354;245.6670074463;14034400;491334000;"2018-03-30T00:00:00.000Z"
245.4060058594;269.0589904785;235.1139984131;245.2649993896;20433200;490530000;"2018-03-31T00:00:00.000Z"
244.9160003662;245.3780059814;211.1329956055;221.1210021973;12401600;442242000;"2018-04-01T00:00:00.000Z"
222.466003418;234.9459991455;219.425994873;231.2350006104;11766700;462470000;"2018-04-02T00:00:00.000Z"
231.5050048828;238.8159942627;227.216003418;233.5709991455;12661000;467142000;"2018-04-03T00:00:00.000Z"
233.6060028076;237.1150054932;198.0449981689;208.9129943848;13793700;417826000;"2018-04-04T00:00:00.000Z"
207.9730072021;216.9400024414;195.18800354;209.7389984131;13819000;419478000;"2018-04-05T00:00:00.000Z"
208.5;233.9340057373;203.516998291;211.7899932861;29538700;423580000;"2018-04-06T00:00:00.000Z"
211.7299957275;221.2059936523;208.3609924316;214.18699646;13739800;428374000;"2018-04-07T00:00:00.000Z"
214.1790008545;220.2230072021;213.1779937744;215.720993042;9949580;431442000;"2018-04-08T00:00:00.000Z"
216.6150054932;222.658996582;206.7460021973;208.4450073242;14596400;416890000;"2018-04-09T00:00:00.000Z"
208.9649963379;210.1130065918;203.1399993896;208.3569946289;10789700;416714000;"2018-04-10T00:00:00.000Z"
208.3190002441;214.7949981689;206.4290008545;214.0260009766;11237100;428052000;"2018-04-11T00:00:00.000Z"
